id,y
35580,0.147
35581,0.216
35582,0.082
35583,0.179
35584,0.025
35585,0.856
35586,0.926
35587,0.934
35588,0.014
35589,0.926
35590,0.103
35591,0.702
35592,0.014
35593,0.032
35594,0.884
35595,0.969
35596,0.009
35597,0.305
35598,0.229
35599,0.987
35600,0.041
35601,0.523
35602,0.125
35603,0.177
35604,0.168
35605,0.044
35606,0.044
35607,0.495
35608,0.493
35609,0.756
35610,0.826
35611,0.763
35612,0.049
35613,0.537
35614,0.097
35615,0.222
35616,0.204
35617,0.049
35618,0.656
35619,0.094
35620,0.631
35621,0.197
35622,0.002
35623,0.923
35624,0.012
35625,0.039
35626,0.897
35627,0.276
35628,0.108
35629,0.142
35630,0.372
35631,0.227
35632,0.956
35633,0.001
35634,0.062
35635,0.523
35636,0.693
35637,0.466
35638,0.726
35639,0.003
35640,0.846
35641,0.57
35642,0.873
35643,0.313
35644,0.66
35645,0.662
35646,0.007
35647,0.82
35648,0.32
35649,0.476
35650,0.223
35651,0.169
35652,0.683
35653,0.209
35654,0.864
35655,0.006
35656,0.013
35657,0.203
35658,0.617
35659,0.984
35660,0.074
35661,0.336
35662,0.34
35663,0.781
35664,0.918
35665,0.138
35666,0.945
35667,0.768
35668,0.99
35669,0.878
35670,0.16
35671,0.125
35672,0.004
35673,0.814
35674,0.115
35675,0.056
35676,0.015
35677,0.88
35678,0.994
35679,0.676
35680,0.479
35681,0.456
35682,0.936
35683,0.293
35684,0.501
35685,0.091
35686,0.106
35687,0.159
35688,0.828
35689,0.581
35690,0.808
35691,0.13
35692,0.092
35693,0.974
35694,0.784
35695,0.796
35696,0.007
35697,0.051
35698,0.046
35699,0.312
35700,0.023
35701,0.721
35702,0.233
35703,0.888
35704,0.491
35705,0.873
35706,0.009
35707,0.808
35708,0.26
35709,0.387
35710,0.581
35711,0.674
35712,0.055
35713,0.723
35714,0.226
35715,0.054
35716,0.209
35717,0.923
35718,0.579
35719,0.047
35720,0.027
35721,0.907
35722,0.043
35723,0.916
35724,0.048
35725,0.93
35726,0.789
35727,0.085
35728,0.819
35729,0.696
35730,0.037
35731,0.363
35732,0.226
35733,0.744
35734,0.139
35735,0.984
35736,0.364
35737,0.644
35738,0.387
35739,0.051
35740,0.031
35741,0.13
35742,0.519
35743,0.731
35744,0.124
35745,0.127
35746,0.06
35747,0.938
35748,0.389
35749,0.069
35750,0.601
35751,0.977
35752,0.744
35753,0.98
35754,0.597
35755,0.957
35756,0.175
35757,0.947
35758,0.384
35759,0.665
35760,0.073
35761,0.224
35762,0.021
35763,0.887
35764,0.071
35765,0.759
35766,0.312
35767,0.036
35768,0.237
35769,0.028
35770,0.811
35771,0.979
35772,0.477
35773,0.782
35774,0.171
35775,0.85
35776,0.217
35777,0.475
35778,0.387
35779,0.951
35780,0.793
35781,0.259
35782,0.258
35783,0.904
35784,0.855
35785,0.411
35786,0.705
35787,0.017
35788,0.539
35789,0.041
35790,0.03
35791,0.052
35792,0.882
35793,0.235
35794,0.063
35795,0.001
35796,0.308
35797,0.019
35798,0.021
35799,0.681
35800,0.846
35801,0.16
35802,0.942
35803,0.715
35804,0.33
35805,0.698
35806,0.948
35807,0.8
35808,0.293
35809,0.116
35810,0.329
35811,0.968
35812,0.939
35813,0.427
35814,0.935
35815,0.09
35816,0.985
35817,0.789
35818,0.769
35819,0.612
35820,0.746
35821,0.083
35822,0.032
35823,0.022
35824,0.466
35825,0.079
35826,0.488
35827,0.819
35828,0.258
35829,0.436
35830,0.723
35831,0.328
35832,0.023
35833,0.006
35834,0.456
35835,0.185
35836,0.309
35837,0.776
35838,0.036
35839,0.561
35840,0.895
35841,0.577
35842,0.275
35843,0.082
35844,0.028
35845,0.963
35846,0.141
35847,0.426
35848,0.955
35849,0.45
35850,0.35
35851,0.72
35852,0.463
35853,0.484
35854,0.861
35855,0.515
35856,0.533
35857,0.398
35858,0.021
35859,0.887
35860,0.125
35861,0.691
35862,0.019
35863,0.251
35864,0.023
35865,0.452
35866,0.185
35867,0.334
35868,0.008
35869,0.012
35870,0.773
35871,0.071
35872,0.399
35873,0.023
35874,0.118
35875,0.816
35876,0.114
35877,0.007
35878,0.05
35879,0.087
35880,0.028
35881,0.11
35882,0.342
35883,0.296
35884,0.052
35885,0.109
35886,0.56
35887,0.332
35888,0.023
35889,0.918
35890,0.318
35891,0.695
35892,0.206
35893,0.81
35894,0.28
35895,0.929
35896,0.082
35897,0
35898,0.638
35899,0.952
35900,0.918
35901,0.005
35902,0.133
35903,0.917
35904,0.95
35905,0.144
35906,0.625
35907,0.028
35908,0.027
35909,0.287
35910,0.18
35911,0.686
35912,0.032
35913,0.004
35914,0.975
35915,0.233
35916,0.976
35917,0.367
35918,0.092
35919,0.118
35920,0.377
35921,0.135
35922,0.043
35923,0.932
35924,0.53
35925,0.918
35926,0.088
35927,0.747
35928,0.166
35929,0.805
35930,0.272
35931,0.477
35932,0.132
35933,0.235
35934,0.349
35935,0.406
35936,0.113
35937,0.433
35938,0.086
35939,0.167
35940,0.038
35941,0.534
35942,0.902
35943,0.889
35944,0.028
35945,0.305
35946,0.139
35947,0.153
35948,0.13
35949,0.17
35950,0.003
35951,0.076
35952,0.034
35953,0.924
35954,0.018
35955,0.471
35956,0.964
35957,0.055
35958,0.032
35959,0.784
35960,0.935
35961,0.15
35962,0.098
35963,0.394
35964,0.126
35965,0.113
35966,0.158
35967,0.614
35968,0.321
35969,0.095
35970,0.114
35971,0.006
35972,0.096
35973,0.063
35974,0.845
35975,0.197
35976,0.061
35977,0.01
35978,0.226
35979,0.831
35980,0.239
35981,0.293
35982,0.02
35983,0.175
35984,0.023
35985,0.405
35986,0.041
35987,0.007
35988,0.013
35989,0.057
35990,0.189
35991,0.113
35992,0.043
35993,0.294
35994,0.362
35995,0.911
35996,0.442
35997,0.67
35998,0.584
35999,0.847
36000,0.462
36001,0.088
36002,0.731
36003,0.862
36004,0.064
36005,0.043
36006,0.061
36007,0.618
36008,0.653
36009,0.717
36010,0.9
36011,0.343
36012,0.071
36013,0.813
36014,0.924
36015,0.935
36016,0.504
36017,0.957
36018,0.035
36019,0.025
36020,0.028
36021,0.126
36022,0.824
36023,0.721
36024,0.98
36025,0.91
36026,0.695
36027,0.084
36028,0.325
36029,0.339
36030,0.911
36031,0.116
36032,0.959
36033,0.008
36034,0.862
36035,0.214
36036,0.418
36037,0.021
36038,0.918
36039,0.742
36040,0.136
36041,0.786
36042,0.099
36043,0.154
36044,0.473
36045,0.17
36046,0.965
36047,0.375
36048,0.077
36049,0.124
36050,0.951
36051,0.317
36052,0.074
36053,0.257
36054,0.084
36055,0.901
36056,0.201
36057,0.238
36058,0.117
36059,0.057
36060,0.732
36061,0.002
36062,0.033
36063,0.335
36064,0.107
36065,0.8
36066,0.887
36067,0.724
36068,0.221
36069,0.286
36070,0.377
36071,0.024
36072,0.973
36073,0.166
36074,0.03
36075,0.341
36076,0.61
36077,0.272
36078,0.86
36079,0.058
36080,0.827
36081,0.807
36082,0.62
36083,0.114
36084,0.471
36085,0.234
36086,0.111
36087,0.912
36088,0.868
36089,0.089
36090,0.199
36091,0.038
36092,0.121
36093,0.622
36094,0.024
36095,0.677
36096,0.72
36097,0.349
36098,0.051
36099,0.854
36100,0.09
36101,0.157
36102,0.003
36103,0.935
36104,0.2
36105,0.953
36106,0.931
36107,0.101
36108,0.69
36109,0.15
36110,0.517
36111,0.409
36112,0.985
36113,0.163
36114,0.244
36115,0.875
36116,0.896
36117,0.018
36118,0.054
36119,0.827
36120,0.941
36121,0.966
36122,0.176
36123,0.566
36124,0.71
36125,0.97
36126,0.94
36127,0.892
36128,0.045
36129,0.014
36130,0.155
36131,0.437
36132,0.808
36133,0.051
36134,0.01
36135,0.24
36136,0.949
36137,0.053
36138,0.018
36139,0.024
36140,0.113
36141,0.083
36142,0.099
36143,0.981
36144,0.228
36145,0.008
36146,0.023
36147,0.014
36148,0.196
36149,0.144
36150,0.153
36151,0.407
36152,0.931
36153,0.946
36154,0.096
36155,0.108
36156,0.156
36157,0.628
36158,0.087
36159,0.1
36160,0.009
36161,0.078
36162,0.049
36163,0.137
36164,0.437
36165,0.23
36166,0.239
36167,0.955
36168,0.158
36169,0.056
36170,0.105
36171,0.863
36172,0.823
36173,0.277
36174,0.925
36175,0.652
36176,0.824
36177,0.016
36178,0.119
36179,0.724
36180,0.978
36181,0.008
36182,0.015
36183,0.047
36184,0.333
36185,0.071
36186,0.075
36187,0.708
36188,0.459
36189,0.576
36190,0.414
36191,0.246
36192,0.807
36193,0.387
36194,0.569
36195,0.029
36196,0.892
36197,0.169
36198,0.822
36199,0.008
36200,0.003
36201,0.884
36202,0.777
36203,0.014
36204,0.04
36205,0.114
36206,0.093
36207,0.005
36208,0.76
36209,0.035
36210,0.078
36211,0.051
36212,0.876
36213,0.329
36214,0.805
36215,0.017
36216,0.661
36217,0.091
36218,0.01
36219,0.017
36220,0.153
36221,0.305
36222,0.007
36223,0.916
36224,0.247
36225,0.811
36226,0.061
36227,0.015
36228,0.146
36229,0.606
36230,0.945
36231,0.268
36232,0.043
36233,0.968
36234,0.771
36235,0.109
36236,0.597
36237,0.788
36238,0.064
36239,0.261
36240,0.056
36241,0.022
36242,0.078
36243,0.038
36244,0.057
36245,0.502
36246,0.006
36247,0.793
36248,0.595
36249,0.124
36250,0.605
36251,0.033
36252,0.068
36253,0.102
36254,0.065
36255,0.554
36256,0.08
36257,0.416
36258,0.047
36259,0.908
36260,0.742
36261,0.092
36262,0.276
36263,0.075
36264,0.975
36265,0.362
36266,0.796
36267,0.107
36268,0.707
36269,0.038
36270,0.977
36271,0.532
36272,0.199
36273,0.952
36274,0.907
36275,0.239
36276,0.8
36277,0.259
36278,0.186
36279,0.074
36280,0.017
36281,0.835
36282,0.337
36283,0.216
36284,0.064
36285,0.087
36286,0.18
36287,0.049
36288,0.297
36289,0.96
36290,0.057
36291,0.06
36292,0.256
36293,0.766
36294,0.428
36295,0.133
36296,0.047
36297,0.019
36298,0.096
36299,0.132
36300,0.349
36301,0.422
36302,0.732
36303,0.973
36304,0.11
36305,0.793
36306,0.885
36307,0.85
36308,0.123
36309,0.227
36310,0.08
36311,0.02
36312,0.334
36313,0.157
36314,0.02
36315,0.129
36316,0.605
36317,0.295
36318,0.93
36319,0.84
36320,0.007
36321,0.439
36322,0.211
36323,0.277
36324,0.041
36325,0.046
36326,0.528
36327,0.882
36328,0.042
36329,0.149
36330,0.772
36331,0.738
36332,0.927
36333,0.551
36334,0.916
36335,0.074
36336,0.018
36337,0.89
36338,0.093
36339,0.906
36340,0.329
36341,0.703
36342,0.574
36343,0.506
36344,0.978
36345,0.05
36346,0.304
36347,0.367
36348,0.227
36349,0.339
36350,0.92
36351,0.739
36352,0.141
36353,0.113
36354,0.05
36355,0.917
36356,0.881
36357,0.741
36358,0.724
36359,0.047
36360,0.085
36361,0.055
36362,0.925
36363,0.242
36364,0.319
36365,0.103
36366,0.099
36367,0.752
36368,0.442
36369,0.047
36370,0.949
36371,0.007
36372,0.047
36373,0.248
36374,0.183
36375,0.198
36376,0.114
36377,0.607
36378,0.466
36379,0.441
36380,0.346
36381,0.102
36382,0.899
36383,0.902
36384,0.78
36385,0.8
36386,0.043
36387,0.098
36388,0.009
36389,0.027
36390,0.03
36391,0.911
36392,0.932
36393,0.97
36394,0.757
36395,0.001
36396,0.248
36397,0.626
36398,0.932
36399,0.102
36400,0.015
36401,0.973
36402,0.16
36403,0.172
36404,0.081
36405,0.309
36406,0.113
36407,0.601
36408,0.898
36409,0.727
36410,0.114
36411,0.242
36412,0.885
36413,0.902
36414,0.875
36415,0.403
36416,0.254
36417,0.866
36418,0.754
36419,0.007
36420,0.122
36421,0.051
36422,0.91
36423,0.159
36424,0.555
36425,0
36426,0.313
36427,0.966
36428,0.855
36429,0.34
36430,0.033
36431,0.12
36432,0.328
36433,0.045
36434,0.241
36435,0.035
36436,0.014
36437,0.873
36438,0.022
36439,0.015
36440,0.119
36441,0.873
36442,0.124
36443,0.467
36444,0.008
36445,0.952
36446,0.137
36447,0.893
36448,0.003
36449,0.011
36450,0.119
36451,0.619
36452,0.167
36453,0.014
36454,0.245
36455,0.066
36456,0.028
36457,0.887
36458,0.027
36459,0.031
36460,0.006
36461,0.725
36462,0.851
36463,0.032
36464,0.917
36465,0.993
36466,0.61
36467,0.103
36468,0.858
36469,0.051
36470,0.929
36471,0.063
36472,0.738
36473,0.958
36474,0.502
36475,0.613
36476,0.887
36477,0.104
36478,0.276
36479,0.126
36480,0.598
36481,0.921
36482,0.975
36483,0.284
36484,0.959
36485,0.147
36486,0.171
36487,0.024
36488,0.306
36489,0.338
36490,0.94
36491,0.029
36492,0.148
36493,0.019
36494,0.845
36495,0.897
36496,0.889
36497,0.161
36498,0.404
36499,0.033
36500,0.885
36501,0.275
36502,0.12
36503,0.059
36504,0.131
36505,0.233
36506,0.674
36507,0.14
36508,0.893
36509,0.576
36510,0.005
36511,0.095
36512,0.11
36513,0.929
36514,0.825
36515,0.391
36516,0.139
36517,0.542
36518,0.031
36519,0.027
36520,0.954
36521,0.163
36522,0.817
36523,0.242
36524,0.927
36525,0.733
36526,0.192
36527,0.207
36528,0.407
36529,0.18
36530,0.656
36531,0.073
36532,0.018
36533,0.057
36534,0.744
36535,0.025
36536,0.139
36537,0.731
36538,0.741
36539,0.159
36540,0.057
36541,0.77
36542,0.31
36543,0.765
36544,0.179
36545,0.909
36546,0.505
36547,0.057
36548,0.561
36549,0.028
36550,0.176
36551,0.069
36552,0.918
36553,0.935
36554,0.033
36555,0.492
36556,0.976
36557,0.898
36558,0.035
36559,0.006
36560,0.062
36561,0.048
36562,0.022
36563,0.179
36564,0.133
36565,0.148
36566,0.065
36567,0.925
36568,0.018
36569,0.785
36570,0.899
36571,0.03
36572,0.024
36573,0.54
36574,0.17
36575,0.039
36576,0.696
36577,0.558
36578,0.836
36579,0.162
36580,0.704
36581,0.548
36582,0.04
36583,0.832
36584,0.028
36585,0.078
36586,0.175
36587,0.787
36588,0.018
36589,0.161
36590,0.228
36591,0.007
36592,0.289
36593,0.15
36594,0.708
36595,0.274
36596,0.224
36597,0.196
36598,0.198
36599,0.138
36600,0.628
36601,0.354
36602,0.353
36603,0.902
36604,0.391
36605,0.005
36606,0.763
36607,0.141
36608,0.98
36609,0.079
36610,0.745
36611,0.2
36612,0.014
36613,0.469
36614,0.68
36615,0.932
36616,0.521
36617,0.081
36618,0.258
36619,0.042
36620,0.799
36621,0.564
36622,0.976
36623,0.049
36624,0.596
36625,0.974
36626,0.866
36627,0.925
36628,0.009
36629,0.097
36630,0.022
36631,0.316
36632,0.972
36633,0.952
36634,0.479
36635,0.831
36636,0.382
36637,0.954
36638,0.105
36639,0.543
36640,0.204
36641,0.264
36642,0.979
36643,0.013
36644,0.972
36645,0.959
36646,0.024
36647,0.053
36648,0.002
36649,0.121
36650,0.778
36651,0.827
36652,0.956
36653,0.87
36654,0.13
36655,0.059
36656,0.789
36657,0.962
36658,0.383
36659,0.221
36660,0.195
36661,0.432
36662,0.668
36663,0.51
36664,0.096
36665,0.719
36666,0.965
36667,0.122
36668,0.071
36669,0.705
36670,0.374
36671,0.258
36672,0.029
36673,0.877
36674,0.968
36675,0.936
36676,0.038
36677,0.029
36678,0.219
36679,0.042
36680,0.523
36681,0.367
36682,0.06
36683,0.344
36684,0.171
36685,0.106
36686,0.24
36687,0.782
36688,0.621
36689,0.09
36690,0.516
36691,0.846
36692,0.287
36693,0.759
36694,0.002
36695,0.116
36696,0.994
36697,0.768
36698,0.047
36699,0.578
36700,0.911
36701,0.389
36702,0.825
36703,0.113
36704,0.097
36705,0.003
36706,0.064
36707,0.026
36708,0.805
36709,0.187
36710,0.131
36711,0.251
36712,0.196
36713,0.01
36714,0.051
36715,0.935
36716,0.903
36717,0.13
36718,0.033
36719,0.931
36720,0.076
36721,0.776
36722,0.755
36723,0.57
36724,0.679
36725,0.372
36726,0.751
36727,0.051
36728,0.912
36729,0.169
36730,0.742
36731,0.042
36732,0.22
36733,0.988
36734,0.109
36735,0.83
36736,0.337
36737,0.615
36738,0.067
36739,0.683
36740,0.773
36741,0.593
36742,0.804
36743,0.044
36744,0.24
36745,0.022
36746,0.043
36747,0.877
36748,0.086
36749,0.136
36750,0.159
36751,0.152
36752,0.29
36753,0.6
36754,0.131
36755,0.006
36756,0.088
36757,0.088
36758,0.379
36759,0.047
36760,0.928
36761,0.95
36762,0.904
36763,0.954
36764,0.017
36765,0.077
36766,0.058
36767,0.707
36768,0.032
36769,0.522
36770,0.103
36771,0.496
36772,0.088
36773,0.438
36774,0.032
36775,0.49
36776,0.144
36777,0.875
36778,0.817
36779,0.979
36780,0.019
36781,0.88
36782,0.077
36783,0.255
36784,0.036
36785,0.825
36786,0.048
36787,0.068
36788,0.024
36789,0.097
36790,0.81
36791,0.007
36792,0.543
36793,0.011
36794,0.105
36795,0.958
36796,0.042
36797,0.008
36798,0.768
36799,0.922
36800,0.467
36801,0.114
36802,0.282
36803,0.516
36804,0.368
36805,0.073
36806,0.156
36807,0.914
36808,0.196
36809,0.105
36810,0.224
36811,0.53
36812,0.067
36813,0.916
36814,0.906
36815,0.047
36816,0.005
36817,0.945
36818,0.056
36819,0.145
36820,0.071
36821,0.939
36822,0.104
36823,0.021
36824,0.191
36825,0.884
36826,0.672
36827,0.446
36828,0.611
36829,0.953
36830,0.876
36831,0.745
36832,0.843
36833,0.781
36834,0.077
36835,0.986
36836,0.11
36837,0.042
36838,0.027
36839,0.199
36840,0.54
36841,0.797
36842,0.619
36843,0.895
36844,0.25
36845,0.958
36846,0.222
36847,0.633
36848,0.213
36849,0.709
36850,0.031
36851,0.902
36852,0.026
36853,0.026
36854,0.788
36855,0.87
36856,0.048
36857,0.937
36858,0.946
36859,0.829
36860,0.066
36861,0.025
36862,0.281
36863,0.295
36864,0.384
36865,0.065
36866,0.855
36867,0.15
36868,0.791
36869,0.071
36870,0.31
36871,0.091
36872,0.326
36873,0.012
36874,0.053
36875,0.066
36876,0.939
36877,0.051
36878,0.953
36879,0.478
36880,0.193
36881,0.938
36882,0.948
36883,0.078
36884,0.064
36885,0.076
36886,0.031
36887,0.051
36888,0.958
36889,0.818
36890,0.056
36891,0.009
36892,0.945
36893,0.14
36894,0.069
36895,0.924
36896,0.005
36897,0.014
36898,0.572
36899,0.186
36900,0.058
36901,0.347
36902,0.011
36903,0.12
36904,0.062
36905,0.078
36906,0.18
36907,0.358
36908,0.702
36909,0.223
36910,0.1
36911,0.073
36912,0.237
36913,0.623
36914,0.823
36915,0.012
36916,0.962
36917,0.314
36918,0.831
36919,0.243
36920,0.057
36921,0.957
36922,0.928
36923,0.135
36924,0.967
36925,0.746
36926,0.05
36927,0.143
36928,0.007
36929,0.018
36930,0.988
36931,0.624
36932,0.005
36933,0.403
36934,0.012
36935,0.001
36936,0.216
36937,0.103
36938,0.978
36939,0.21
36940,0.817
36941,0.079
36942,0.263
36943,0.266
36944,0.083
36945,0.263
36946,0.156
36947,0.78
36948,0.092
36949,0.002
36950,0.97
36951,0.75
36952,0.4
36953,0.783
36954,0.712
36955,0.636
36956,0.178
36957,0.306
36958,0.674
36959,0.28
36960,0.078
36961,0.022
36962,0.577
36963,0.051
36964,0.026
36965,0.596
36966,0.097
36967,0.029
36968,0.842
36969,0.029
36970,0.019
36971,0.046
36972,0.083
36973,0.457
36974,0.08
36975,0.091
36976,0.063
36977,0.714
36978,0.929
36979,0.897
36980,0.123
36981,0.028
36982,0.832
36983,0.218
36984,0.971
36985,0.162
36986,0.157
36987,0.057
36988,0.405
36989,0.221
36990,0.277
36991,0.213
36992,0.094
36993,0.027
36994,0.89
36995,0.103
36996,0.372
36997,0.916
36998,0.162
36999,0.19
37000,0.936
37001,0.116
37002,0.628
37003,0.05
37004,0.063
37005,0.039
37006,0.894
37007,0.455
37008,0.932
37009,0.129
37010,0.78
37011,0.895
37012,0.691
37013,0.968
37014,0.927
37015,0.029
37016,0.897
37017,0.586
37018,0.017
37019,0.039
37020,0.876
37021,0.018
37022,0.615
37023,0.017
37024,0.394
37025,0.182
37026,0.268
37027,0.171
37028,0.956
37029,0.026
37030,0.029
37031,0.349
37032,0.171
37033,0.11
37034,0.076
37035,0.074
37036,0.939
37037,0.17
37038,0.032
37039,0.677
37040,0.038
37041,0.225
37042,0.218
37043,0.677
37044,0.283
37045,0.257
37046,0.921
37047,0.347
37048,0.345
37049,0.935
37050,0.366
37051,0.74
37052,0.038
37053,0.017
37054,0.521
37055,0.795
37056,0.581
37057,0.475
37058,0.681
37059,0.158
37060,0.18
37061,0.631
37062,0.221
37063,0.029
37064,0.323
37065,0.07
37066,0.027
37067,0.902
37068,0.093
37069,0.036
37070,0.399
37071,0.784
37072,0.027
37073,0.063
37074,0.878
37075,0.273
37076,0.06
37077,0.874
37078,0.016
37079,0.066
37080,0.186
37081,0.736
37082,0.211
37083,0.287
37084,0.216
37085,0.011
37086,0.741
37087,0.061
37088,0.084
37089,0.219
37090,0.264
37091,0.168
37092,0.078
37093,0.128
37094,0.176
37095,0.142
37096,0.968
37097,0.951
37098,0.777
37099,0.553
37100,0.861
37101,0.078
37102,0.566
37103,0.033
37104,0.159
37105,0.171
37106,0.8
37107,0.925
37108,0.62
37109,0.384
37110,0.063
37111,0.358
37112,0.941
37113,0.031
37114,0.211
37115,0.021
37116,0.624
37117,0.129
37118,0.049
37119,0.976
37120,0.138
37121,0.108
37122,0.114
37123,0.391
37124,0.213
37125,0.058
37126,0.923
37127,0.845
37128,0.769
37129,0.808
37130,0.178
37131,0.284
37132,0.814
37133,0.229
37134,0.056
37135,0.457
37136,0.134
37137,0.474
37138,0.056
37139,0.061
37140,0.077
37141,0.096
37142,0.948
37143,0.026
37144,0.113
37145,0.987
37146,0.755
37147,0.565
37148,0.047
37149,0.715
37150,0.983
37151,0.841
37152,0.205
37153,0.089
37154,0.1
37155,0.244
37156,0.07
37157,0.203
37158,0.364
37159,0.941
37160,0.187
37161,0.897
37162,0.943
37163,0.12
37164,0.087
37165,0.659
37166,0.229
37167,0.106
37168,0.074
37169,0.82
37170,0.723
37171,0.749
37172,0.636
37173,0.137
37174,0.052
37175,0.009
37176,0.925
37177,0.009
37178,0.019
37179,0.032
37180,0.486
37181,0.138
37182,0.589
37183,0.018
37184,0.989
37185,0.016
37186,0.007
37187,0.961
37188,0.893
37189,0.036
37190,0.324
37191,0.982
37192,0.093
37193,0.107
37194,0.021
37195,0.036
37196,0.002
37197,0.821
37198,0.476
37199,0.404
37200,0.203
37201,0.282
37202,0.829
37203,0.733
37204,0.637
37205,0.95
37206,0.007
37207,0.091
37208,0.776
37209,0.785
37210,0.018
37211,0.145
37212,0.673
37213,0.871
37214,0.836
37215,0.558
37216,0.117
37217,0.108
37218,0.151
37219,0.567
37220,0.478
37221,0.603
37222,0.227
37223,0.16
37224,0.41
37225,0.978
37226,0.066
37227,0.082
37228,0.059
37229,0.836
37230,0.06
37231,0.935
37232,0.017
37233,0.847
37234,0.07
37235,0.897
37236,0.636
37237,0.348
37238,0.828
37239,0.057
37240,0.216
37241,0.07
37242,0.671
37243,0.624
37244,0.369
37245,0.219
37246,0.273
37247,0.072
37248,0.059
37249,0.661
37250,0.939
37251,0.729
37252,0.009
37253,0.084
37254,0.076
37255,0.023
37256,0.976
37257,0.304
37258,0.993
37259,0.855
37260,0.03
37261,0.018
37262,0.949
37263,0.084
37264,0.875
37265,0.071
37266,0.061
37267,0.923
37268,0.186
37269,0.145
37270,0.737
37271,0.237
37272,0.089
37273,0.089
37274,0.116
37275,0.016
37276,0.443
37277,0.053
37278,0.017
37279,0.076
37280,0.209
37281,0.916
37282,0.545
37283,0.871
37284,0.345
37285,0.009
37286,0.124
37287,0.112
37288,0.506
37289,0.038
37290,0.055
37291,0.749
37292,0.144
37293,0.353
37294,0.13
37295,0.26
37296,0.882
37297,0.107
37298,0.354
37299,0.8
37300,0.033
37301,0.327
37302,0.938
37303,0.778
37304,0.073
37305,0.404
37306,0.188
37307,0.172
37308,0.49
37309,0.036
37310,0.017
37311,0.063
37312,0.058
37313,0.071
37314,0.109
37315,0.48
37316,0.519
37317,0.26
37318,0.113
37319,0.132
37320,0.532
37321,0.357
37322,0.943
37323,0.043
37324,0.97
37325,0.768
37326,0.86
37327,0.176
37328,0.354
37329,0.876
37330,0.949
37331,0.7
37332,0.967
37333,0.056
37334,0.023
37335,0.89
37336,0.049
37337,0.005
37338,0.049
37339,0.134
37340,0.124
37341,0.884
37342,0.631
37343,0.529
37344,0.023
37345,0.311
37346,0.029
37347,0.197
37348,0.322
37349,0.869
37350,0.931
37351,0.048
37352,0.217
37353,0.225
37354,0.977
37355,0.267
37356,0.154
37357,0.741
37358,0.337
37359,0.002
37360,0.871
37361,0.005
37362,0.173
37363,0.794
37364,0.932
37365,0.175
37366,0.12
37367,0.899
37368,0.001
37369,0.102
37370,0.499
37371,0.11
37372,0.178
37373,0.099
37374,0.037
37375,0.715
37376,0.244
37377,0.142
37378,0.55
37379,0.505
37380,0.674
37381,0.792
37382,0.649
37383,0.123
37384,0.637
37385,0.15
37386,0.849
37387,0.019
37388,0.102
37389,0.018
37390,0.307
37391,0.247
37392,0.007
37393,0.332
37394,0.161
37395,0.124
37396,0.012
37397,0.04
37398,0.984
37399,0.645
37400,0.269
37401,0.093
37402,0.381
37403,0.991
37404,0.953
37405,0.86
37406,0.114
37407,0.965
37408,0.772
37409,0.632
37410,0.929
37411,0.205
37412,0.027
37413,0.467
37414,0.006
37415,0.156
37416,0.74
37417,0.057
37418,0.107
37419,0.834
37420,0.006
37421,0.91
37422,0.033
37423,0.087
37424,0.097
37425,0.842
37426,0.64
37427,0.821
37428,0.119
37429,0.947
37430,0.739
37431,0.072
37432,0.116
37433,0.053
37434,0.948
37435,0.118
37436,0.972
37437,0.788
37438,0.206
37439,0.082
37440,0.136
37441,0.339
37442,0.08
37443,0.12
37444,0.104
37445,0.291
37446,0.163
37447,0.242
37448,0.375
37449,0.393
37450,0.003
37451,0.071
37452,0.031
37453,0.107
37454,0.533
37455,0.693
37456,0.051
37457,0.196
37458,0.353
37459,0.817
37460,0.011
37461,0.095
37462,0.948
37463,0.22
37464,0.067
37465,0.939
37466,0.775
37467,0.094
37468,0.148
37469,0.484
37470,0.574
37471,0.995
37472,0.957
37473,0.06
37474,0.627
37475,0.885
37476,0.09
37477,0.014
37478,0.022
37479,0.124
37480,0.14
37481,0.88
37482,0.099
37483,0.943
37484,0.07
37485,0.865
37486,0.839
37487,0.135
37488,0.39
37489,0.679
37490,0.207
37491,0.246
37492,0.645
37493,0.034
37494,0.007
37495,0.875
37496,0.919
37497,0.879
37498,0.05
37499,0.082
37500,0.003
37501,0.696
37502,0.14
37503,0.326
37504,0.976
37505,0.707
37506,0.16
37507,0.078
37508,0.011
37509,0.233
37510,0.084
37511,0.027
37512,0.021
37513,0.006
37514,0.016
37515,0.997
37516,0.02
37517,0.327
37518,0.186
37519,0.443
37520,0.95
37521,0.046
37522,0.112
37523,0.137
37524,0.073
37525,0.872
37526,0.29
37527,0.02
37528,0.007
37529,0.417
37530,0.263
37531,0.126
37532,0.574
37533,0.024
37534,0.031
37535,0.697
37536,0.975
37537,0.122
37538,0.015
37539,0.034
37540,0.797
37541,0.033
37542,0.872
37543,0.227
37544,0.134
37545,0.121
37546,0.953
37547,0.876
37548,0.263
37549,0.105
37550,0.07
37551,0.163
37552,0.89
37553,0.016
37554,0.016
37555,0.348
37556,0.995
37557,0.17
37558,0.823
37559,0.045
37560,0.094
37561,0.478
37562,0.217
37563,0.126
37564,0.967
37565,0.382
37566,0.88
37567,0.507
37568,0.979
37569,0.032
37570,0.195
37571,0.924
37572,0.394
37573,0.614
37574,0.109
37575,0.067
37576,0.5
37577,0.083
37578,0.061
37579,0.098
